Year,Age,RelMasc,AgeText
2028,25,1040,025
2028,26,1039,026
2028,27,1033,027
2028,28,1021,028
2028,29,1022,029
2028,30,1008,030
2028,31,1029,031
2028,32,1021,032
2028,33,1008,033
2028,34,988,034
2028,35,979,035
2028,36,988,036
2028,37,982,037
2028,38,982,038
2028,39,975,039
2028,40,964,040
2028,41,952,041
2028,42,948,042
2028,43,937,043
2028,44,931,044
2028,45,918,045
2028,46,908,046
2028,47,908,047
2028,48,908,048
2028,49,898,049
2028,50,905,050
2028,51,895,051
2028,52,900,052
2028,53,882,053
2028,54,882,054
2028,55,877,055
2028,56,879,056
2028,57,883,057
2028,58,880,058
2028,59,876,059
2028,60,856,060
2028,61,854,061
2028,62,852,062
2028,63,843,063
2028,64,839,064
2028,65,836,065
2028,66,833,066
2028,67,843,067
2028,68,827,068
2028,69,818,069
2028,70,817,070
2028,71,810,071
2028,72,793,072
2028,73,795,073
2028,74,776,074
2028,75,765,075
2028,76,779,076
2028,77,767,077
2028,78,759,078
2028,79,722,079
2028,80,703,080
2028,81,679,081
2028,82,658,082
2028,83,638,083
2028,84,629,084
2028,85,607,085
2028,86,594,086
2028,87,567,087
2028,88,538,088
2028,89,523,089
2028,90,480,090
2028,91,465,091
2028,92,428,092
2028,93,418,093
2028,94,378,094
2028,95,365,095
2028,96,363,096
2028,97,302,097
2028,98,294,098
2028,99,262,099
2028,100,226,100
2029,0,1060,000
2029,1,1059,001
2029,2,1058,002
2029,3,1057,003
2029,4,1056,004
2029,5,1055,005
2029,6,1053,006
2029,7,1052,007
2029,8,1054,008
2029,9,1054,009
2029,10,1030,010
2029,11,1037,011
2029,12,1049,012
2029,13,1037,013
2029,14,1056,014
2029,15,1037,015
2029,16,1055,016
2029,17,1050,017
2029,18,1022,018
2029,19,1033,019
2029,20,1046,020
2029,21,1039,021
2029,22,1029,022
2029,23,1047,023
2029,24,1032,024
2029,25,1036,025
2029,26,1040,026
2029,27,1039,027
2029,28,1032,028
2029,29,1020,029
2029,30,1022,030
2029,31,1008,031
2029,32,1029,032
2029,33,1021,033
2029,34,1007,034
2029,35,987,035
2029,36,979,036
2029,37,988,037
2029,38,982,038
2029,39,982,039
2029,40,974,040
2029,41,964,041
2029,42,952,042
2029,43,947,043
2029,44,937,044
2029,45,931,045
2029,46,917,046
2029,47,907,047
2029,48,907,048
2029,49,907,049
2029,50,897,050
2029,51,903,051
2029,52,893,052
2029,53,897,053
2029,54,880,054
2029,55,879,055
2029,56,874,056
2029,57,875,057
2029,58,879,058
2029,59,876,059
2029,60,871,060
2029,61,852,061
2029,62,849,062
2029,63,848,063
2029,64,838,064
2029,65,834,065
2029,66,831,066
2029,67,827,067
2029,68,837,068
2029,69,821,069
2029,70,811,070
2029,71,810,071
2029,72,803,072
2029,73,785,073
2029,74,787,074
2029,75,767,075
2029,76,756,076
2029,77,768,077
2029,78,757,078
2029,79,748,079
2029,80,711,080
2029,81,690,081
2029,82,666,082
2029,83,643,083
2029,84,623,084
2029,85,612,085
2029,86,590,086
2029,87,576,087
2029,88,550,088
2029,89,519,089
2029,90,502,090
2029,91,460,091
2029,92,446,092
2029,93,409,093
2029,94,397,094
2029,95,358,095
2029,96,346,096
2029,97,344,097
2029,98,286,098
2029,99,278,099
2029,100,228,100
2030,0,1060,000
2030,1,1059,001
2030,2,1059,002
2030,3,1058,003
2030,4,1057,004
2030,5,1056,005
2030,6,1055,006
2030,7,1053,007
2030,8,1052,008
2030,9,1054,009
2030,10,1054,010
2030,11,1030,011
2030,12,1037,012
2030,13,1049,013
2030,14,1037,014
2030,15,1056,015
2030,16,1037,016
2030,17,1055,017
2030,18,1049,018
2030,19,1022,019
2030,20,1033,020
2030,21,1046,021
2030,22,1038,022
2030,23,1029,023
2030,24,1046,024
2030,25,1032,025
2030,26,1036,026
2030,27,1039,027
2030,28,1038,028
2030,29,1032,029
2030,30,1020,030
2030,31,1021,031
2030,32,1008,032
2030,33,1029,033
2030,34,1021,034
2030,35,1007,035
2030,36,987,036
2030,37,979,037
2030,38,988,038
2030,39,982,039
2030,40,982,040
2030,41,974,041
2030,42,963,042
2030,43,951,043
2030,44,947,044
2030,45,936,045
2030,46,930,046
2030,47,916,047
2030,48,906,048
2030,49,905,049
2030,50,905,050
2030,51,895,051
2030,52,901,052
2030,53,890,053
2030,54,895,054
2030,55,877,055
2030,56,876,056
2030,57,871,057
2030,58,872,058
2030,59,875,059
2030,60,871,060
2030,61,867,061
2030,62,847,062
2030,63,845,063
2030,64,842,064
2030,65,833,065
2030,66,829,066
2030,67,826,067
2030,68,822,068
2030,69,830,069
2030,70,814,070
2030,71,805,071
2030,72,802,072
2030,73,795,073
2030,74,777,074
2030,75,778,075
2030,76,758,076
2030,77,746,077
2030,78,758,078
2030,79,746,079
2030,80,736,080
2030,81,698,081
2030,82,677,082
2030,83,651,083
2030,84,628,084
2030,85,607,085
2030,86,596,086
2030,87,573,087
2030,88,558,088
2030,89,530,089
2030,90,498,090
2030,91,482,091
2030,92,441,092
2030,93,426,093
2030,94,390,094
2030,95,377,095
2030,96,339,096
2030,97,327,097
2030,98,325,098
2030,99,270,099
2030,100,236,100
2031,0,1060,000
2031,1,1060,001
2031,2,1059,002
2031,3,1059,003
2031,4,1058,004
2031,5,1057,005
2031,6,1056,006
2031,7,1055,007
2031,8,1053,008
2031,9,1052,009
2031,10,1054,010
2031,11,1054,011
2031,12,1030,012
2031,13,1037,013
2031,14,1049,014
2031,15,1037,015
2031,16,1056,016
2031,17,1036,017
2031,18,1054,018
2031,19,1048,019
2031,20,1021,020
2031,21,1032,021
2031,22,1045,022
2031,23,1037,023
2031,24,1028,024
2031,25,1046,025
2031,26,1031,026
2031,27,1035,027
2031,28,1039,028
2031,29,1038,029
2031,30,1031,030
2031,31,1020,031
2031,32,1021,032
2031,33,1007,033
2031,34,1029,034
2031,35,1021,035
2031,36,1007,036
2031,37,987,037
2031,38,979,038
2031,39,988,039
2031,40,981,040
2031,41,981,041
2031,42,973,042
2031,43,963,043
2031,44,951,044
2031,45,946,045
2031,46,935,046
2031,47,929,047
2031,48,914,048
2031,49,904,049
2031,50,904,050
2031,51,903,051
2031,52,893,052
2031,53,898,053
2031,54,888,054
2031,55,892,055
2031,56,874,056
2031,57,873,057
2031,58,867,058
2031,59,868,059
2031,60,871,060
2031,61,867,061
2031,62,862,062
2031,63,842,063
2031,64,840,064
2031,65,838,065
2031,66,828,066
2031,67,823,067
2031,68,820,068
2031,69,815,069
2031,70,824,070
2031,71,808,071
2031,72,797,072
2031,73,795,073
2031,74,787,074
2031,75,769,075
2031,76,769,076
2031,77,749,077
2031,78,736,078
2031,79,747,079
2031,80,734,080
2031,81,723,081
2031,82,685,082
2031,83,663,083
2031,84,636,084
2031,85,612,085
2031,86,590,086
2031,87,579,087
2031,88,556,088
2031,89,538,089
2031,90,509,090
2031,91,478,091
2031,92,462,092
2031,93,422,093
2031,94,406,094
2031,95,369,095
2031,96,356,096
2031,97,320,097
2031,98,309,098
2031,99,307,099
2031,100,237,100
2032,0,1061,000
2032,1,1060,001
2032,2,1060,002
2032,3,1059,003
2032,4,1058,004
2032,5,1058,005
2032,6,1057,006
2032,7,1056,007
2032,8,1055,008
2032,9,1053,009
2032,10,1052,010
2032,11,1054,011
2032,12,1054,012
2032,13,1030,013
2032,14,1037,014
2032,15,1049,015
2032,16,1037,016
2032,17,1055,017
2032,18,1036,018
2032,19,1054,019
2032,20,1048,020
2032,21,1021,021
2032,22,1032,022
2032,23,1045,023
2032,24,1037,024
2032,25,1028,025
2032,26,1045,026
2032,27,1031,027
2032,28,1035,028
2032,29,1039,029
2032,30,1037,030
2032,31,1031,031
2032,32,1019,032
2032,33,1021,033
2032,34,1007,034
2032,35,1028,035
2032,36,1020,036
2032,37,1007,037
2032,38,987,038
2032,39,979,039
2032,40,987,040
2032,41,981,041
2032,42,981,042
2032,43,973,043
2032,44,962,044
2032,45,950,045
2032,46,945,046
2032,47,934,047
2032,48,927,048
2032,49,913,049
2032,50,903,050
2032,51,902,051
2032,52,901,052
2032,53,890,053
2032,54,896,054
2032,55,885,055
2032,56,889,056
2032,57,871,057
2032,58,870,058
2032,59,864,059
2032,60,864,060
2032,61,867,061
2032,62,862,062
2032,63,857,063
2032,64,838,064
2032,65,835,065
2032,66,832,066
2032,67,822,067
2032,68,818,068
2032,69,814,069
2032,70,809,070
2032,71,817,071
2032,72,801,072
2032,73,790,073
2032,74,787,074
2032,75,779,075
2032,76,760,076
2032,77,760,077
2032,78,739,078
2032,79,726,079
2032,80,736,080
2032,81,722,081
2032,82,709,082
2032,83,671,083
2032,84,647,084
2032,85,620,085
2032,86,596,086
2032,87,574,087
2032,88,561,088
2032,89,536,089
2032,90,517,090
2032,91,489,091
2032,92,458,092
2032,93,442,093
2032,94,402,094
2032,95,385,095
2032,96,350,096
2032,97,337,097
2032,98,303,098
2032,99,292,099
2032,100,255,100
2033,0,1061,000
2033,1,1061,001
2033,2,1060,002
2033,3,1060,003
2033,4,1059,004
2033,5,1058,005
2033,6,1058,006
2033,7,1057,007
2033,8,1056,008
2033,9,1055,009
2033,10,1053,010
2033,11,1052,011
2033,12,1054,012
2033,13,1054,013
2033,14,1030,014
2033,15,1037,015
2033,16,1048,016
2033,17,1036,017
2033,18,1055,018
2033,19,1035,019
2033,20,1053,020
2033,21,1047,021
2033,22,1020,022
2033,23,1031,023
2033,24,1044,024
2033,25,1036,025
2033,26,1027,026
2033,27,1045,027
2033,28,1030,028
2033,29,1035,029
2033,30,1038,030
2033,31,1037,031
2033,32,1031,032
2033,33,1019,033
2033,34,1021,034
2033,35,1007,035
2033,36,1028,036
2033,37,1020,037
2033,38,1006,038
2033,39,987,039
2033,40,978,040
2033,41,987,041
2033,42,980,042
2033,43,980,043
2033,44,972,044
2033,45,961,045
2033,46,949,046
2033,47,944,047
2033,48,933,048
2033,49,926,049
2033,50,912,050
2033,51,901,051
2033,52,900,052
2033,53,899,053
2033,54,888,054
2033,55,893,055
2033,56,882,056
2033,57,886,057
2033,58,867,058
2033,59,866,059
2033,60,860,060
2033,61,860,061
2033,62,862,062
2033,63,858,063
2033,64,853,064
2033,65,833,065
2033,66,830,066
2033,67,827,067
2033,68,817,068
2033,69,812,069
2033,70,808,070
2033,71,803,071
2033,72,810,072
2033,73,793,073
2033,74,782,074
2033,75,779,075
2033,76,770,076
2033,77,751,077
2033,78,750,078
2033,79,729,079
2033,80,715,080
2033,81,723,081
2033,82,708,082
2033,83,695,083
2033,84,655,084
2033,85,632,085
2033,86,604,086
2033,87,580,087
2033,88,557,088
2033,89,542,089
2033,90,515,090
2033,91,497,091
2033,92,469,092
2033,93,439,093
2033,94,421,094
2033,95,381,095
2033,96,365,096
2033,97,331,097
2033,98,319,098
2033,99,287,099
2033,100,258,100
2034,0,1062,000
2034,1,1061,001
2034,2,1061,002
2034,3,1060,003
2034,4,1060,004
2034,5,1059,005
2034,6,1058,006
2034,7,1058,007
2034,8,1057,008
2034,9,1056,009
2034,10,1055,010
2034,11,1053,011
2034,12,1052,012
2034,13,1054,013
2034,14,1054,014
2034,15,1030,015
2034,16,1036,016
2034,17,1048,017
2034,18,1036,018
2034,19,1054,019
2034,20,1035,020
2034,21,1052,021
2034,22,1046,022
2034,23,1020,023
2034,24,1031,024
2034,25,1043,025
2034,26,1036,026
2034,27,1027,027
2034,28,1044,028
2034,29,1030,029
2034,30,1034,030
2034,31,1038,031
2034,32,1037,032
2034,33,1031,033
2034,34,1019,034
2034,35,1020,035
2034,36,1007,036
2034,37,1028,037
2034,38,1020,038
2034,39,1006,039
2034,40,986,040
2034,41,978,041
2034,42,986,042
2034,43,980,043
2034,44,980,044
2034,45,971,045
2034,46,960,046
2034,47,948,047
2034,48,943,048
2034,49,931,049
2034,50,924,050
2034,51,910,051
2034,52,899,052
2034,53,898,053
2034,54,897,054
2034,55,885,055
2034,56,890,056
2034,57,879,057
2034,58,883,058
2034,59,864,059
2034,60,862,060
2034,61,856,061
2034,62,855,062
2034,63,858,063
2034,64,853,064
2034,65,848,065
2034,66,828,066
2034,67,825,067
2034,68,822,068
2034,69,811,069
2034,70,806,070
2034,71,801,071
2034,72,796,072
2034,73,803,073
2034,74,786,074
2034,75,774,075
2034,76,770,076
2034,77,761,077
2034,78,742,078
2034,79,740,079
2034,80,718,080
2034,81,703,081
2034,82,710,082
2034,83,694,083
2034,84,679,084
2034,85,640,085
2034,86,615,086
2034,87,588,087
2034,88,562,088
2034,89,537,089
2034,90,521,090
2034,91,495,091
2034,92,477,092
2034,93,449,093
2034,94,418,094
2034,95,400,095
2034,96,361,096
2034,97,345,097
2034,98,313,098
2034,99,302,099
2034,100,257,100
2035,0,1062,000
2035,1,1061,001
2035,2,1061,002
2035,3,1061,003
2035,4,1060,004
2035,5,1060,005
2035,6,1059,006
2035,7,1058,007
2035,8,1058,008
2035,9,1057,009
2035,10,1056,010
2035,11,1055,011
2035,12,1053,012
2035,13,1052,013
2035,14,1053,014
2035,15,1053,015
2035,16,1029,016
2035,17,1036,017
2035,18,1047,018
2035,19,1035,019
2035,20,1053,020
2035,21,1034,021
2035,22,1051,022
2035,23,1046,023
2035,24,1019,024
2035,25,1030,025
2035,26,1043,026
2035,27,1035,027
2035,28,1027,028
2035,29,1044,029
2035,30,1030,030
2035,31,1034,031
2035,32,1038,032
2035,33,1036,033
2035,34,1030,034
2035,35,1019,035
2035,36,1020,036
2035,37,1007,037
2035,38,1028,038
2035,39,1019,039
2035,40,1006,040
2035,41,986,041
2035,42,977,042
2035,43,986,043
2035,44,979,044
2035,45,979,045
2035,46,970,046
2035,47,959,047
2035,48,947,048
2035,49,941,049
2035,50,930,050
2035,51,923,051
2035,52,908,052
2035,53,897,053
2035,54,895,054
2035,55,894,055
2035,56,883,056
2035,57,887,057
2035,58,876,058
2035,59,879,059
2035,60,860,060
2035,61,858,061
2035,62,851,062
2035,63,851,063
2035,64,853,064
2035,65,848,065
2035,66,843,066
2035,67,823,067
2035,68,819,068
2035,69,816,069
2035,70,805,070
2035,71,799,071
2035,72,795,072
2035,73,789,073
2035,74,795,074
2035,75,778,075
2035,76,766,076
2035,77,761,077
2035,78,752,078
2035,79,732,079
2035,80,729,080
2035,81,706,081
2035,82,690,082
2035,83,696,083
2035,84,678,084
2035,85,663,085
2035,86,623,086
2035,87,599,087
2035,88,570,088
2035,89,543,089
2035,90,517,090
2035,91,500,091
2035,92,475,092
2035,93,456,093
2035,94,428,094
2035,95,397,095
2035,96,379,096
2035,97,342,097
2035,98,327,098
2035,99,296,099
2035,100,262,100
2036,0,1062,000
2036,1,1062,001
2036,2,1061,002
2036,3,1061,003
2036,4,1061,004
2036,5,1060,005
2036,6,1060,006
2036,7,1059,007
2036,8,1058,008
2036,9,1058,009
2036,10,1057,010
2036,11,1056,011
2036,12,1055,012
2036,13,1053,013
2036,14,1051,014
2036,15,1053,015
2036,16,1053,016
2036,17,1029,017
2036,18,1035,018
2036,19,1047,019
2036,20,1035,020
2036,21,1052,021
2036,22,1033,022
2036,23,1051,023
2036,24,1045,024
2036,25,1019,025
2036,26,1030,026
2036,27,1042,027
2036,28,1035,028
2036,29,1026,029
2036,30,1043,030
2036,31,1029,031
2036,32,1034,032
2036,33,1037,033
2036,34,1036,034
2036,35,1030,035
2036,36,1018,036
2036,37,1020,037
2036,38,1006,038
2036,39,1027,039
2036,40,1019,040
2036,41,1005,041
2036,42,985,042
2036,43,977,043
2036,44,985,044
2036,45,978,045
2036,46,978,046
2036,47,969,047
2036,48,958,048
2036,49,946,049
2036,50,940,050
2036,51,928,051
2036,52,921,052
2036,53,906,053
2036,54,894,054
2036,55,893,055
2036,56,891,056
2036,57,880,057
2036,58,884,058
2036,59,872,059
2036,60,875,060
2036,61,856,061
2036,62,854,062
2036,63,847,063
2036,64,846,064
2036,65,848,065
2036,66,843,066
2036,67,838,067
2036,68,818,068
2036,69,814,069
2036,70,810,070
2036,71,799,071
2036,72,793,072
2036,73,788,073
2036,74,782,074
2036,75,788,075
2036,76,770,076
2036,77,757,077
2036,78,752,078
2036,79,742,079
2036,80,721,080
2036,81,717,081
2036,82,694,082
2036,83,676,083
2036,84,681,084
2036,85,662,085
2036,86,646,086
2036,87,606,087
2036,88,581,088
2036,89,550,089
2036,90,522,090
2036,91,496,091
2036,92,480,092
2036,93,455,093
2036,94,435,094
2036,95,406,095
2036,96,376,096
2036,97,359,097
2036,98,324,098
2036,99,309,099
2036,100,262,100
2037,0,1062,000
2037,1,1062,001
2037,2,1061,002
2037,3,1061,003
2037,4,1061,004
2037,5,1061,005
2037,6,1060,006
2037,7,1060,007
2037,8,1059,008
2037,9,1058,009
2037,10,1058,010
2037,11,1057,011
2037,12,1056,012
2037,13,1054,013
2037,14,1053,014
2037,15,1051,015
2037,16,1053,016
2037,17,1052,017
2037,18,1029,018
2037,19,1035,019
2037,20,1046,020
2037,21,1034,021
2037,22,1052,022
2037,23,1033,023
2037,24,1050,024
2037,25,1045,025
2037,26,1018,026
2037,27,1029,027
2037,28,1042,028
2037,29,1035,029
2037,30,1026,030
2037,31,1043,031
2037,32,1029,032
2037,33,1033,033
2037,34,1037,034
2037,35,1036,035
2037,36,1030,036
2037,37,1018,037
2037,38,1020,038
2037,39,1006,039
2037,40,1027,040
2037,41,1019,041
2037,42,1005,042
2037,43,985,043
2037,44,976,044
2037,45,984,045
2037,46,978,046
2037,47,977,047
2037,48,968,048
2037,49,957,049
2037,50,944,050
2037,51,938,051
2037,52,926,052
2037,53,919,053
2037,54,903,054
2037,55,892,055
2037,56,890,056
2037,57,888,057
2037,58,876,058
2037,59,880,059
2037,60,869,060
2037,61,871,061
2037,62,852,062
2037,63,849,063
2037,64,842,064
2037,65,842,065
2037,66,844,066
2037,67,838,067
2037,68,833,068
2037,69,812,069
2037,70,808,070
2037,71,804,071
2037,72,793,072
2037,73,786,073
2037,74,781,074
2037,75,774,075
2037,76,779,076
2037,77,761,077
2037,78,748,078
2037,79,742,079
2037,80,731,080
2037,81,710,081
2037,82,705,082
2037,83,680,083
2037,84,662,084
2037,85,664,085
2037,86,645,086
2037,87,629,087
2037,88,588,088
2037,89,561,089
2037,90,529,090
2037,91,502,091
2037,92,476,092
2037,93,460,093
2037,94,433,094
2037,95,413,095
2037,96,384,096
2037,97,356,097
2037,98,339,098
2037,99,306,099
2037,100,267,100
2038,0,1062,000
2038,1,1062,001
2038,2,1062,002
2038,3,1061,003
2038,4,1061,004
2038,5,1061,005
2038,6,1060,006
2038,7,1060,007
2038,8,1060,008
2038,9,1059,009
2038,10,1058,010
2038,11,1058,011
2038,12,1057,012
2038,13,1056,013
2038,14,1054,014
2038,15,1053,015
2038,16,1051,016
2038,17,1052,017
2038,18,1052,018
2038,19,1028,019
2038,20,1034,020
2038,21,1045,021
2038,22,1033,022
2038,23,1051,023
2038,24,1032,024
2038,25,1050,025
2038,26,1044,026
2038,27,1018,027
2038,28,1029,028
2038,29,1042,029
2038,30,1034,030
2038,31,1026,031
2038,32,1043,032
2038,33,1029,033
2038,34,1033,034
2038,35,1037,035
2038,36,1036,036
2038,37,1030,037
2038,38,1018,038
2038,39,1019,039
2038,40,1006,040
2038,41,1026,041
2038,42,1018,042
2038,43,1004,043
2038,44,984,044
2038,45,976,045
2038,46,983,046
2038,47,976,047
2038,48,976,048
2038,49,967,049
2038,50,955,050
2038,51,942,051
2038,52,936,052
2038,53,924,053
2038,54,916,054
2038,55,901,055
2038,56,889,056
2038,57,887,057
2038,58,885,058
2038,59,873,059
2038,60,877,060
2038,61,865,061
2038,62,867,062
2038,63,847,063
2038,64,845,064
2038,65,838,065
2038,66,837,066
2038,67,839,067
2038,68,833,068
2038,69,827,069
2038,70,806,070
2038,71,802,071
2038,72,798,072
2038,73,786,073
2038,74,779,074
2038,75,773,075
2038,76,766,076
2038,77,771,077
2038,78,752,078
2038,79,739,079
2038,80,732,080
2038,81,720,081
2038,82,697,082
2038,83,691,083
2038,84,665,084
2038,85,646,085
2038,86,648,086
2038,87,628,087
2038,88,610,088
2038,89,568,089
2038,90,540,090
2038,91,509,091
2038,92,482,092
2038,93,456,093
2038,94,438,094
2038,95,411,095
2038,96,391,096
2038,97,364,097
2038,98,337,098
2038,99,321,099
2038,100,268,100
2039,0,1062,000
2039,1,1062,001
2039,2,1062,002
2039,3,1062,003
2039,4,1061,004
2039,5,1061,005
2039,6,1061,006
2039,7,1060,007
2039,8,1060,008
2039,9,1060,009
2039,10,1059,010
2039,11,1058,011
2039,12,1057,012
2039,13,1056,013
2039,14,1055,014
2039,15,1054,015
2039,16,1052,016
2039,17,1050,017
2039,18,1052,018
2039,19,1051,019
2039,20,1027,020
2039,21,1034,021
2039,22,1045,022
2039,23,1033,023
2039,24,1050,024
2039,25,1032,025
2039,26,1049,026
2039,27,1044,027
2039,28,1018,028
2039,29,1028,029
2039,30,1041,030
2039,31,1034,031
2039,32,1025,032
2039,33,1042,033
2039,34,1029,034
2039,35,1033,035
2039,36,1036,036
2039,37,1035,037
2039,38,1029,038
2039,39,1018,039
2039,40,1019,040
2039,41,1005,041
2039,42,1026,042
2039,43,1018,043
2039,44,1004,044
2039,45,983,045
2039,46,975,046
2039,47,982,047
2039,48,975,048
2039,49,974,049
2039,50,965,050
2039,51,954,051
2039,52,940,052
2039,53,934,053
2039,54,922,054
2039,55,914,055
2039,56,898,056
2039,57,886,057
2039,58,884,058
2039,59,882,059
2039,60,869,060
2039,61,873,061
2039,62,860,062
2039,63,862,063
2039,64,843,064
2039,65,841,065
2039,66,833,066
2039,67,832,067
2039,68,834,068
2039,69,828,069
2039,70,821,070
2039,71,801,071
2039,72,796,072
2039,73,791,073
2039,74,779,074
2039,75,772,075
2039,76,765,076
2039,77,758,077
2039,78,762,078
2039,79,742,079
2039,80,728,080
2039,81,720,081
2039,82,707,082
2039,83,684,083
2039,84,676,084
2039,85,650,085
2039,86,630,086
2039,87,631,087
2039,88,610,088
2039,89,589,089
2039,90,547,090
2039,91,519,091
2039,92,488,092
2039,93,461,093
2039,94,435,094
2039,95,416,095
2039,96,390,096
2039,97,370,097
2039,98,345,098
2039,99,318,099
2039,100,275,100
2040,0,1062,000
2040,1,1062,001
2040,2,1062,002
2040,3,1062,003
2040,4,1062,004
2040,5,1061,005
2040,6,1061,006
2040,7,1061,007
2040,8,1060,008
2040,9,1060,009
2040,10,1059,010
2040,11,1059,011
2040,12,1058,012
2040,13,1057,013
2040,14,1056,014
2040,15,1055,015
2040,16,1054,016
2040,17,1052,017
2040,18,1050,018
2040,19,1051,019
2040,20,1050,020
2040,21,1027,021
2040,22,1033,022
2040,23,1044,023
2040,24,1032,024
2040,25,1050,025
2040,26,1031,026
2040,27,1048,027
2040,28,1043,028
2040,29,1017,029
2040,30,1028,030
2040,31,1041,031
2040,32,1034,032
2040,33,1025,033
2040,34,1042,034
2040,35,1028,035
2040,36,1033,036
2040,37,1036,037
2040,38,1035,038
2040,39,1029,039
2040,40,1017,040
2040,41,1019,041
2040,42,1005,042
2040,43,1025,043
2040,44,1017,044
2040,45,1003,045
2040,46,983,046
2040,47,974,047
2040,48,981,048
2040,49,974,049
2040,50,973,050
2040,51,964,051
2040,52,952,052
2040,53,938,053
2040,54,932,054
2040,55,919,055
2040,56,911,056
2040,57,895,057
2040,58,883,058
2040,59,881,059
2040,60,878,060
2040,61,865,061
2040,62,868,062
2040,63,856,063
2040,64,858,064
2040,65,839,065
2040,66,836,066
2040,67,829,067
2040,68,827,068
2040,69,828,069
2040,70,822,070
2040,71,816,071
2040,72,794,072
2040,73,789,073
2040,74,784,074
2040,75,772,075
2040,76,764,076
2040,77,757,077
2040,78,749,078
2040,79,752,079
2040,80,732,080
2040,81,717,081
2040,82,708,082
2040,83,693,083
2040,84,669,084
2040,85,661,085
2040,86,634,086
2040,87,613,087
2040,88,612,088
2040,89,589,089
2040,90,567,090
2040,91,526,091
2040,92,498,092
2040,93,468,093
2040,94,440,094
2040,95,413,095
2040,96,394,096
2040,97,369,097
2040,98,351,098
2040,99,326,099
2040,100,278,100
2041,0,1062,000
2041,1,1062,001
2041,2,1062,002
2041,3,1062,003
2041,4,1061,004
2041,5,1061,005
2041,6,1061,006
2041,7,1061,007
2041,8,1061,008
2041,9,1060,009
2041,10,1060,010
2041,11,1059,011
2041,12,1059,012
2041,13,1058,013
2041,14,1057,014
2041,15,1056,015
2041,16,1055,016
2041,17,1053,017
2041,18,1051,018
2041,19,1049,019
2041,20,1050,020
2041,21,1050,021
2041,22,1026,022
2041,23,1032,023
2041,24,1044,024
2041,25,1032,025
2041,26,1049,026
2041,27,1031,027
2041,28,1048,028
2041,29,1043,029
2041,30,1017,030
2041,31,1028,031
2041,32,1041,032
2041,33,1033,033
2041,34,1025,034
2041,35,1042,035
2041,36,1028,036
2041,37,1032,037
2041,38,1036,038
2041,39,1035,039
2041,40,1029,040
2041,41,1017,041
2041,42,1018,042
2041,43,1004,043
2041,44,1025,044
2041,45,1016,045
2041,46,1002,046
2041,47,982,047
2041,48,973,048
2041,49,980,049
2041,50,973,050
2041,51,971,051
2041,52,962,052
2041,53,949,053
2041,54,936,054
2041,55,929,055
2041,56,917,056
2041,57,908,057
2041,58,892,058
2041,59,880,059
2041,60,877,060
2041,61,874,061
2041,62,861,062
2041,63,864,063
2041,64,852,064
2041,65,854,065
2041,66,834,066
2041,67,832,067
2041,68,824,068
2041,69,822,069
2041,70,823,070
2041,71,816,071
2041,72,809,072
2041,73,788,073
2041,74,783,074
2041,75,777,075
2041,76,764,076
2041,77,756,077
2041,78,749,078
2041,79,740,079
2041,80,742,080
2041,81,721,081
2041,82,705,082
2041,83,694,083
2041,84,679,084
2041,85,654,085
2041,86,644,086
2041,87,617,087
2041,88,596,088
2041,89,591,089
2041,90,567,090
2041,91,545,091
2041,92,505,092
2041,93,477,093
2041,94,446,094
2041,95,418,095
2041,96,391,096
2041,97,373,097
2041,98,349,098
2041,99,331,099
2041,100,282,100
2042,0,1063,000
2042,1,1062,001
2042,2,1062,002
2042,3,1062,003
2042,4,1062,004
2042,5,1061,005
2042,6,1061,006
2042,7,1061,007
2042,8,1061,008
2042,9,1061,009
2042,10,1060,010
2042,11,1060,011
2042,12,1059,012
2042,13,1059,013
2042,14,1058,014
2042,15,1057,015
2042,16,1056,016
2042,17,1054,017
2042,18,1052,018
2042,19,1051,019
2042,20,1048,020
2042,21,1050,021
2042,22,1049,022
2042,23,1026,023
2042,24,1032,024
2042,25,1043,025
2042,26,1031,026
2042,27,1049,027
2042,28,1030,028
2042,29,1048,029
2042,30,1042,030
2042,31,1017,031
2042,32,1027,032
2042,33,1040,033
2042,34,1033,034
2042,35,1025,035
2042,36,1042,036
2042,37,1028,037
2042,38,1032,038
2042,39,1036,039
2042,40,1034,040
2042,41,1028,041
2042,42,1016,042
2042,43,1018,043
2042,44,1004,044
2042,45,1024,045
2042,46,1015,046
2042,47,1001,047
2042,48,980,048
2042,49,971,049
2042,50,978,050
2042,51,971,051
2042,52,969,052
2042,53,960,053
2042,54,947,054
2042,55,933,055
2042,56,927,056
2042,57,914,057
2042,58,905,058
2042,59,889,059
2042,60,876,060
2042,61,873,061
2042,62,870,062
2042,63,857,063
2042,64,860,064
2042,65,848,065
2042,66,849,066
2042,67,830,067
2042,68,827,068
2042,69,819,069
2042,70,817,070
2042,71,817,071
2042,72,810,072
2042,73,803,073
2042,74,781,074
2042,75,776,075
2042,76,770,076
2042,77,756,077
2042,78,748,078
2042,79,739,079
2042,80,730,080
2042,81,731,081
2042,82,709,082
2042,83,692,083
2042,84,680,084
2042,85,663,085
2042,86,638,086
2042,87,627,087
2042,88,599,088
2042,89,576,089
2042,90,569,090
2042,91,545,091
2042,92,524,092
2042,93,483,093
2042,94,455,094
2042,95,424,095
2042,96,396,096
2042,97,371,097
2042,98,353,098
