Year,Age,RelMasc
2067,50,1031
2067,51,1019
2067,52,1034
2067,53,1015
2067,54,1030
2067,55,1023
2067,56,997
2067,57,1004
2067,58,1014
2067,59,1004
2067,60,993
2067,61,1005
2067,62,989
2067,63,989
2067,64,989
2067,65,984
2067,66,974
2067,67,959
2067,68,956
2067,69,939
2067,70,953
2067,71,941
2067,72,923
2067,73,899
2067,74,885
2067,75,886
2067,76,874
2067,77,866
2067,78,851
2067,79,833
2067,80,813
2067,81,798
2067,82,777
2067,83,758
2067,84,733
2067,85,709
2067,86,692
2067,87,674
2067,88,648
2067,89,630
2067,90,600
2067,91,579
2067,92,545
2067,93,521
2067,94,494
2067,95,469
2067,96,446
2067,97,420
2067,98,395
2067,99,365
2067,100,319
2068,0,1063
2068,1,1063
2068,2,1063
2068,3,1062
2068,4,1062
2068,5,1062
2068,6,1062
2068,7,1062
2068,8,1062
2068,9,1062
2068,10,1062
2068,11,1062
2068,12,1062
2068,13,1062
2068,14,1062
2068,15,1061
2068,16,1061
2068,17,1060
2068,18,1059
2068,19,1059
2068,20,1058
2068,21,1057
2068,22,1056
2068,23,1055
2068,24,1055
2068,25,1054
2068,26,1054
2068,27,1053
2068,28,1052
2068,29,1052
2068,30,1051
2068,31,1051
2068,32,1051
2068,33,1050
2068,34,1050
2068,35,1049
2068,36,1049
2068,37,1048
2068,38,1048
2068,39,1047
2068,40,1046
2068,41,1045
2068,42,1044
2068,43,1042
2068,44,1041
2068,45,1039
2068,46,1037
2068,47,1038
2068,48,1037
2068,49,1015
2068,50,1020
2068,51,1030
2068,52,1017
2068,53,1032
2068,54,1013
2068,55,1028
2068,56,1021
2068,57,994
2068,58,1002
2068,59,1011
2068,60,1001
2068,61,990
2068,62,1002
2068,63,986
2068,64,986
2068,65,985
2068,66,980
2068,67,970
2068,68,955
2068,69,952
2068,70,935
2068,71,949
2068,72,936
2068,73,918
2068,74,894
2068,75,880
2068,76,880
2068,77,867
2068,78,859
2068,79,843
2068,80,824
2068,81,803
2068,82,787
2068,83,764
2068,84,745
2068,85,718
2068,86,693
2068,87,675
2068,88,656
2068,89,626
2068,90,607
2068,91,577
2068,92,556
2068,93,521
2068,94,496
2068,95,468
2068,96,443
2068,97,421
2068,98,396
2068,99,372
2068,100,319
2069,0,1063
2069,1,1063
2069,2,1063
2069,3,1063
2069,4,1062
2069,5,1062
2069,6,1062
2069,7,1062
2069,8,1062
2069,9,1062
2069,10,1062
2069,11,1062
2069,12,1062
2069,13,1062
2069,14,1062
2069,15,1061
2069,16,1061
2069,17,1060
2069,18,1059
2069,19,1059
2069,20,1058
2069,21,1057
2069,22,1056
2069,23,1055
2069,24,1055
2069,25,1054
2069,26,1054
2069,27,1053
2069,28,1052
2069,29,1052
2069,30,1052
2069,31,1051
2069,32,1051
2069,33,1050
2069,34,1050
2069,35,1050
2069,36,1049
2069,37,1049
2069,38,1048
2069,39,1047
2069,40,1046
2069,41,1045
2069,42,1044
2069,43,1043
2069,44,1042
2069,45,1040
2069,46,1038
2069,47,1036
2069,48,1037
2069,49,1036
2069,50,1014
2069,51,1019
2069,52,1028
2069,53,1016
2069,54,1030
2069,55,1011
2069,56,1026
2069,57,1019
2069,58,992
2069,59,999
2069,60,1008
2069,61,998
2069,62,986
2069,63,999
2069,64,982
2069,65,982
2069,66,982
2069,67,977
2069,68,967
2069,69,951
2069,70,948
2069,71,930
2069,72,944
2069,73,931
2069,74,912
2069,75,888
2069,76,874
2069,77,874
2069,78,860
2069,79,851
2069,80,834
2069,81,814
2069,82,792
2069,83,774
2069,84,751
2069,85,730
2069,86,702
2069,87,676
2069,88,656
2069,89,634
2069,90,603
2069,91,583
2069,92,553
2069,93,531
2069,94,496
2069,95,470
2069,96,442
2069,97,418
2069,98,396
2069,99,373
2069,100,321
2070,0,1063
2070,1,1063
2070,2,1063
2070,3,1062
2070,4,1063
2070,5,1062
2070,6,1062
2070,7,1062
2070,8,1062
2070,9,1062
2070,10,1062
2070,11,1062
2070,12,1062
2070,13,1062
2070,14,1061
2070,15,1061
2070,16,1061
2070,17,1060
2070,18,1059
2070,19,1058
2070,20,1058
2070,21,1057
2070,22,1056
2070,23,1055
2070,24,1055
2070,25,1054
2070,26,1054
2070,27,1053
2070,28,1053
2070,29,1052
2070,30,1052
2070,31,1051
2070,32,1051
2070,33,1050
2070,34,1050
2070,35,1050
2070,36,1049
2070,37,1049
2070,38,1048
2070,39,1048
2070,40,1047
2070,41,1046
2070,42,1045
2070,43,1044
2070,44,1043
2070,45,1041
2070,46,1040
2070,47,1038
2070,48,1035
2070,49,1036
2070,50,1035
2070,51,1013
2070,52,1017
2070,53,1026
2070,54,1014
2070,55,1028
2070,56,1009
2070,57,1023
2070,58,1016
2070,59,989
2070,60,996
2070,61,1005
2070,62,995
2070,63,983
2070,64,995
2070,65,979
2070,66,979
2070,67,978
2070,68,973
2070,69,962
2070,70,947
2070,71,943
2070,72,926
2070,73,939
2070,74,925
2070,75,907
2070,76,882
2070,77,867
2070,78,867
2070,79,852
2070,80,842
2070,81,824
2070,82,803
2070,83,779
2070,84,761
2070,85,736
2070,86,714
2070,87,684
2070,88,657
2070,89,635
2070,90,611
2070,91,580
2070,92,559
2070,93,529
2070,94,506
2070,95,470
2070,96,444
2070,97,417
2070,98,394
2070,99,373
2070,100,323
2071,0,1063
2071,1,1063
2071,2,1063
2071,3,1063
2071,4,1062
2071,5,1062
2071,6,1062
2071,7,1062
2071,8,1062
2071,9,1062
2071,10,1062
2071,11,1062
2071,12,1062
2071,13,1062
2071,14,1062
2071,15,1061
2071,16,1061
2071,17,1060
2071,18,1059
2071,19,1059
2071,20,1058
2071,21,1057
2071,22,1056
2071,23,1055
2071,24,1055
2071,25,1054
2071,26,1053
2071,27,1053
2071,28,1052
2071,29,1052
2071,30,1052
2071,31,1051
2071,32,1051
2071,33,1050
2071,34,1050
2071,35,1050
2071,36,1049
2071,37,1049
2071,38,1049
2071,39,1048
2071,40,1047
2071,41,1047
2071,42,1046
2071,43,1045
2071,44,1044
2071,45,1042
2071,46,1041
2071,47,1039
2071,48,1037
2071,49,1034
2071,50,1035
2071,51,1034
2071,52,1011
2071,53,1016
2071,54,1024
2071,55,1012
2071,56,1026
2071,57,1007
2071,58,1021
2071,59,1013
2071,60,986
2071,61,993
2071,62,1001
2071,63,991
2071,64,980
2071,65,992
2071,66,975
2071,67,975
2071,68,974
2071,69,969
2071,70,958
2071,71,943
2071,72,939
2071,73,921
2071,74,933
2071,75,920
2071,76,901
2071,77,876
2071,78,860
2071,79,859
2071,80,844
2071,81,832
2071,82,813
2071,83,790
2071,84,766
2071,85,746
2071,86,720
2071,87,696
2071,88,665
2071,89,636
2071,90,611
2071,91,587
2071,92,556
2071,93,535
2071,94,503
2071,95,479
2071,96,443
2071,97,419
2071,98,392
2071,99,370
2071,100,324
2072,0,1063
2072,1,1063
2072,2,1063
2072,3,1063
2072,4,1063
2072,5,1062
2072,6,1062
2072,7,1062
2072,8,1062
2072,9,1062
2072,10,1062
2072,11,1062
2072,12,1062
2072,13,1062
2072,14,1062
2072,15,1061
2072,16,1061
2072,17,1060
2072,18,1059
2072,19,1059
2072,20,1058
2072,21,1057
2072,22,1056
2072,23,1055
2072,24,1055
2072,25,1054
2072,26,1053
2072,27,1053
2072,28,1052
2072,29,1052
2072,30,1052
2072,31,1051
2072,32,1051
2072,33,1051
2072,34,1050
2072,35,1050
2072,36,1050
2072,37,1049
2072,38,1049
2072,39,1048
2072,40,1048
2072,41,1047
2072,42,1046
2072,43,1045
2072,44,1044
2072,45,1043
2072,46,1041
2072,47,1040
2072,48,1038
2072,49,1036
2072,50,1033
2072,51,1034
2072,52,1032
2072,53,1010
2072,54,1014
2072,55,1023
2072,56,1010
2072,57,1024
2072,58,1004
2072,59,1018
2072,60,1010
2072,61,983
2072,62,990
2072,63,998
2072,64,988
2072,65,976
2072,66,988
2072,67,972
2072,68,971
2072,69,970
2072,70,964
2072,71,954
2072,72,938
2072,73,934
2072,74,915
2072,75,928
2072,76,914
2072,77,894
2072,78,869
2072,79,853
2072,80,850
2072,81,834
2072,82,821
2072,83,800
2072,84,777
2072,85,751
2072,86,729
2072,87,702
2072,88,677
2072,89,643
2072,90,612
2072,91,587
2072,92,562
2072,93,531
2072,94,509
2072,95,476
2072,96,452
2072,97,418
2072,98,394
2072,99,369
2072,100,324
2073,0,1063
2073,1,1063
2073,2,1063
2073,3,1063
2073,4,1063
2073,5,1063
2073,6,1062
2073,7,1062
2073,8,1062
2073,9,1062
2073,10,1062
2073,11,1062
2073,12,1062
2073,13,1062
2073,14,1062
2073,15,1061
2073,16,1061
2073,17,1060
2073,18,1059
2073,19,1059
2073,20,1058
2073,21,1057
2073,22,1056
2073,23,1055
2073,24,1055
2073,25,1054
2073,26,1053
2073,27,1053
2073,28,1052
2073,29,1052
2073,30,1052
2073,31,1051
2073,32,1051
2073,33,1051
2073,34,1050
2073,35,1050
2073,36,1050
2073,37,1050
2073,38,1049
2073,39,1049
2073,40,1048
2073,41,1048
2073,42,1047
2073,43,1046
2073,44,1045
2073,45,1044
2073,46,1042
2073,47,1041
2073,48,1039
2073,49,1037
2073,50,1035
2073,51,1032
2073,52,1032
2073,53,1031
2073,54,1008
2073,55,1012
2073,56,1020
2073,57,1007
2073,58,1021
2073,59,1002
2073,60,1015
2073,61,1007
2073,62,980
2073,63,986
2073,64,995
2073,65,985
2073,66,973
2073,67,985
2073,68,968
2073,69,967
2073,70,966
2073,71,960
2073,72,949
2073,73,933
2073,74,929
2073,75,910
2073,76,922
2073,77,907
2073,78,887
2073,79,861
2073,80,844
2073,81,840
2073,82,822
2073,83,808
2073,84,787
2073,85,761
2073,86,734
2073,87,711
2073,88,682
2073,89,654
2073,90,620
2073,91,588
2073,92,563
2073,93,538
2073,94,505
2073,95,481
2073,96,449
2073,97,426
2073,98,394
2073,99,371
2073,100,323
2074,0,1063
2074,1,1063
2074,2,1063
2074,3,1063
2074,4,1063
2074,5,1062
2074,6,1062
2074,7,1062
2074,8,1062
2074,9,1062
2074,10,1062
2074,11,1062
2074,12,1062
2074,13,1062
2074,14,1062
2074,15,1061
2074,16,1061
2074,17,1060
2074,18,1059
2074,19,1059
2074,20,1058
2074,21,1057
2074,22,1056
2074,23,1055
2074,24,1055
2074,25,1054
2074,26,1053
2074,27,1053
2074,28,1052
2074,29,1052
2074,30,1052
2074,31,1051
2074,32,1051
2074,33,1051
2074,34,1050
2074,35,1050
2074,36,1050
2074,37,1049
2074,38,1049
2074,39,1049
2074,40,1048
2074,41,1048
2074,42,1047
2074,43,1046
2074,44,1045
2074,45,1044
2074,46,1043
2074,47,1042
2074,48,1040
2074,49,1038
2074,50,1036
2074,51,1033
2074,52,1031
2074,53,1031
2074,54,1029
2074,55,1006
2074,56,1010
2074,57,1018
2074,58,1005
2074,59,1019
2074,60,999
2074,61,1012
2074,62,1004
2074,63,977
2074,64,983
2074,65,992
2074,66,981
2074,67,970
2074,68,981
2074,69,964
2074,70,963
2074,71,962
2074,72,955
2074,73,944
2074,74,928
2074,75,923
2074,76,904
2074,77,915
2074,78,900
2074,79,879
2074,80,853
2074,81,834
2074,82,829
2074,83,810
2074,84,794
2074,85,771
2074,86,745
2074,87,716
2074,88,691
2074,89,660
2074,90,630
2074,91,595
2074,92,564
2074,93,538
2074,94,511
2074,95,478
2074,96,454
2074,97,423
2074,98,401
2074,99,370
2074,100,323
2075,0,1063
2075,1,1063
2075,2,1063
2075,3,1062
2075,4,1062
2075,5,1062
2075,6,1062
2075,7,1062
2075,8,1062
2075,9,1062
2075,10,1062
2075,11,1062
2075,12,1062
2075,13,1062
2075,14,1062
2075,15,1061
2075,16,1061
2075,17,1060
2075,18,1059
2075,19,1058
2075,20,1058
2075,21,1057
2075,22,1056
2075,23,1055
2075,24,1054
2075,25,1054
2075,26,1053
2075,27,1053
2075,28,1052
2075,29,1052
2075,30,1051
2075,31,1051
2075,32,1051
2075,33,1051
2075,34,1050
2075,35,1050
2075,36,1050
2075,37,1050
2075,38,1049
2075,39,1049
2075,40,1049
2075,41,1048
2075,42,1047
2075,43,1047
2075,44,1046
2075,45,1045
2075,46,1044
2075,47,1042
2075,48,1041
2075,49,1039
2075,50,1037
2075,51,1035
2075,52,1032
2075,53,1029
2075,54,1029
2075,55,1027
2075,56,1004
2075,57,1008
2075,58,1016
2075,59,1002
2075,60,1016
2075,61,996
2075,62,1009
2075,63,1001
2075,64,974
2075,65,980
2075,66,988
2075,67,978
2075,68,966
2075,69,977
2075,70,960
2075,71,959
2075,72,957
2075,73,951
2075,74,939
2075,75,923
2075,76,917
2075,77,898
2075,78,908
2075,79,892
2075,80,871
2075,81,843
2075,82,823
2075,83,816
2075,84,796
2075,85,779
2075,86,754
2075,87,726
2075,88,696
2075,89,669
2075,90,635
2075,91,605
2075,92,571
2075,93,539
2075,94,512
2075,95,484
2075,96,451
2075,97,428
2075,98,398
2075,99,377
2075,100,323
2076,0,1063
2076,1,1063
2076,2,1063
2076,3,1062
2076,4,1062
2076,5,1062
2076,6,1062
2076,7,1062
2076,8,1062
2076,9,1062
2076,10,1062
2076,11,1062
2076,12,1062
2076,13,1062
2076,14,1062
2076,15,1061
2076,16,1061
2076,17,1060
2076,18,1059
2076,19,1058
2076,20,1058
2076,21,1057
2076,22,1056
2076,23,1055
2076,24,1054
2076,25,1054
2076,26,1053
2076,27,1053
2076,28,1052
2076,29,1052
2076,30,1051
2076,31,1051
2076,32,1051
2076,33,1051
2076,34,1051
2076,35,1050
2076,36,1050
2076,37,1050
2076,38,1049
2076,39,1049
2076,40,1049
2076,41,1048
2076,42,1048
2076,43,1047
2076,44,1046
2076,45,1045
2076,46,1044
2076,47,1043
2076,48,1041
2076,49,1040
2076,50,1038
2076,51,1036
2076,52,1033
2076,53,1030
2076,54,1027
2076,55,1027
2076,56,1025
2076,57,1002
2076,58,1005
2076,59,1013
2076,60,1000
2076,61,1013
2076,62,993
2076,63,1006
2076,64,998
2076,65,970
2076,66,977
2076,67,985
2076,68,974
2076,69,962
2076,70,973
2076,71,956
2076,72,955
2076,73,953
2076,74,946
2076,75,934
2076,76,917
2076,77,911
2076,78,891
2076,79,901
2076,80,884
2076,81,861
2076,82,831
2076,83,811
2076,84,802
2076,85,780
2076,86,762
2076,87,736
2076,88,706
2076,89,673
2076,90,644
2076,91,610
2076,92,580
2076,93,545
2076,94,512
2076,95,484
2076,96,456
2076,97,425
2076,98,402
2076,99,374
2076,100,325
2077,0,1063
2077,1,1063
2077,2,1063
2077,3,1063
2077,4,1062
2077,5,1062
2077,6,1062
2077,7,1062
2077,8,1062
2077,9,1062
2077,10,1062
2077,11,1062
2077,12,1062
2077,13,1062
2077,14,1062
2077,15,1061
2077,16,1061
2077,17,1060
2077,18,1059
2077,19,1059
2077,20,1058
2077,21,1057
2077,22,1056
2077,23,1055
2077,24,1054
2077,25,1054
2077,26,1053
2077,27,1053
2077,28,1052
2077,29,1052
2077,30,1051
2077,31,1051
2077,32,1051
2077,33,1051
2077,34,1050
2077,35,1050
2077,36,1050
2077,37,1050
2077,38,1049
2077,39,1049
2077,40,1049
2077,41,1048
2077,42,1048
2077,43,1047
2077,44,1047
2077,45,1046
2077,46,1045
2077,47,1043
2077,48,1042
2077,49,1040
2077,50,1039
2077,51,1037
2077,52,1034
2077,53,1032
2077,54,1029
2077,55,1025
2077,56,1025
2077,57,1023
2077,58,999
2077,59,1003
2077,60,1010
2077,61,997
2077,62,1010
2077,63,990
2077,64,1003
2077,65,994
2077,66,967
2077,67,974
2077,68,981
2077,69,971
2077,70,958
2077,71,969
2077,72,952
2077,73,950
2077,74,948
2077,75,940
2077,76,928
2077,77,911
2077,78,904
2077,79,884
2077,80,892
2077,81,874
2077,82,849
2077,83,819
2077,84,797
2077,85,787
2077,86,763
2077,87,743
2077,88,715
2077,89,683
2077,90,648
2077,91,618
2077,92,585
2077,93,554
2077,94,518
2077,95,484
2077,96,456
2077,97,430
2077,98,399
2077,99,378
2077,100,325
2078,0,1063
2078,1,1063
2078,2,1063
2078,3,1063
2078,4,1062
2078,5,1062
2078,6,1062
2078,7,1062
2078,8,1062
2078,9,1062
2078,10,1062
2078,11,1062
2078,12,1062
2078,13,1062
2078,14,1062
2078,15,1061
2078,16,1061
2078,17,1060
2078,18,1059
2078,19,1058
2078,20,1058
2078,21,1057
2078,22,1056
2078,23,1055
2078,24,1054
2078,25,1054
2078,26,1053
2078,27,1052
2078,28,1052
2078,29,1052
2078,30,1051
2078,31,1051
2078,32,1051
2078,33,1051
2078,34,1050
2078,35,1050
2078,36,1050
2078,37,1050
2078,38,1050
2078,39,1049
2078,40,1049
2078,41,1048
2078,42,1048
2078,43,1048
2078,44,1047
2078,45,1046
2078,46,1045
2078,47,1044
2078,48,1043
2078,49,1041
2078,50,1039
2078,51,1038
2078,52,1035
2078,53,1033
2078,54,1030
2078,55,1027
2078,56,1023
2078,57,1023
2078,58,1021
2078,59,997
2078,60,1000
2078,61,1008
2078,62,994
2078,63,1007
2078,64,987
2078,65,999
2078,66,991
2078,67,964
2078,68,970
2078,69,978
2078,70,967
2078,71,954
2078,72,965
2078,73,947
2078,74,945
2078,75,942
2078,76,935
2078,77,922
2078,78,904
2078,79,897
2078,80,875
2078,81,882
2078,82,862
2078,83,837
2078,84,805
2078,85,782
2078,86,770
2078,87,745
2078,88,722
2078,89,692
2078,90,657
2078,91,623
2078,92,592
2078,93,558
2078,94,527
2078,95,490
2078,96,457
2078,97,429
2078,98,404
2078,99,375
2078,100,326
2079,0,1063
2079,1,1063
2079,2,1063
2079,3,1062
2079,4,1062
2079,5,1062
2079,6,1062
2079,7,1062
2079,8,1062
2079,9,1062
2079,10,1062
2079,11,1062
2079,12,1062
2079,13,1062
2079,14,1062
2079,15,1061
2079,16,1061
2079,17,1060
2079,18,1059
2079,19,1058
2079,20,1058
2079,21,1057
2079,22,1056
2079,23,1055
2079,24,1054
2079,25,1054
2079,26,1053
2079,27,1053
2079,28,1052
2079,29,1052
2079,30,1051
2079,31,1051
2079,32,1051
2079,33,1051
2079,34,1050
2079,35,1050
2079,36,1050
2079,37,1050
2079,38,1050
2079,39,1049
2079,40,1049
2079,41,1049
2079,42,1048
2079,43,1048
2079,44,1047
2079,45,1046
2079,46,1045
2079,47,1044
2079,48,1043
2079,49,1042
2079,50,1040
2079,51,1038
2079,52,1036
2079,53,1034
2079,54,1031
2079,55,1028
2079,56,1025
2079,57,1021
2079,58,1021
2079,59,1018
2079,60,994
2079,61,997
2079,62,1004
2079,63,991
2079,64,1004
2079,65,984
2079,66,996
2079,67,988
2079,68,961
2079,69,967
2079,70,974
2079,71,963
2079,72,950
2079,73,960
2079,74,942
2079,75,940
2079,76,937
2079,77,929
2079,78,915
2079,79,897
2079,80,888
2079,81,866
2079,82,870
2079,83,849
2079,84,823
2079,85,790
2079,86,765
2079,87,751
2079,88,724
2079,89,699
2079,90,666
2079,91,631
2079,92,596
2079,93,566
2079,94,531
2079,95,498
2079,96,462
2079,97,430
2079,98,404
2079,99,379
2079,100,325
2080,0,1063
2080,1,1063
2080,2,1063
2080,3,1063
2080,4,1062
2080,5,1062
2080,6,1062
2080,7,1062
2080,8,1062
2080,9,1062
2080,10,1062
2080,11,1062
2080,12,1062
2080,13,1062
2080,14,1062
2080,15,1061
2080,16,1061
2080,17,1060
2080,18,1059
2080,19,1059
2080,20,1058
2080,21,1057
2080,22,1056
2080,23,1055
2080,24,1054
2080,25,1054
2080,26,1053
2080,27,1053
2080,28,1052
2080,29,1052
2080,30,1051
2080,31,1051
2080,32,1051
2080,33,1051
2080,34,1050
2080,35,1050
2080,36,1050
2080,37,1050
2080,38,1050
2080,39,1049
2080,40,1049
2080,41,1049
2080,42,1048
2080,43,1048
2080,44,1047
2080,45,1047
2080,46,1046
2080,47,1045
2080,48,1044
2080,49,1042
2080,50,1041
2080,51,1039
2080,52,1037
2080,53,1035
2080,54,1032
2080,55,1029
2080,56,1026
2080,57,1023
2080,58,1019
2080,59,1018
2080,60,1015
2080,61,992
2080,62,994
2080,63,1001
2080,64,988
2080,65,1001
2080,66,981
2080,67,993
2080,68,985
2080,69,957
2080,70,963
2080,71,970
2080,72,959
2080,73,946
2080,74,955
2080,75,937
2080,76,935
2080,77,931
2080,78,922
2080,79,908
2080,80,888
2080,81,878
2080,82,854
2080,83,858
2080,84,835
2080,85,807
2080,86,773
2080,87,746
2080,88,730
2080,89,700
2080,90,673
2080,91,639
2080,92,605
2080,93,569
2080,94,538
2080,95,502
2080,96,469
2080,97,434
2080,98,404
2080,99,379
2080,100,325
2081,0,1063
2081,1,1063
2081,2,1063
2081,3,1063
2081,4,1062
2081,5,1062
2081,6,1062
2081,7,1062
2081,8,1062
2081,9,1062
2081,10,1062
2081,11,1062
2081,12,1062
2081,13,1062
2081,14,1062
2081,15,1061
2081,16,1061
2081,17,1060
2081,18,1059
2081,19,1059
2081,20,1058
2081,21,1057
2081,22,1056
2081,23,1055
2081,24,1054
2081,25,1054
2081,26,1053
2081,27,1053
2081,28,1052
2081,29,1052
2081,30,1051
2081,31,1051
2081,32,1051
2081,33,1051
2081,34,1050
2081,35,1050
2081,36,1050
2081,37,1050
2081,38,1050
2081,39,1049
2081,40,1049
2081,41,1049
2081,42,1048
2081,43,1048
2081,44,1047
2081,45,1047
2081,46,1046
2081,47,1045
2081,48,1044
2081,49,1043
2081,50,1041
2081,51,1040
2081,52,1038
2081,53,1035
2081,54,1033
2081,55,1030
2081,56,1027
2081,57,1024
2081,58,1021
2081,59,1017
2081,60,1016
2081,61,1013
2081,62,989
2081,63,991
2081,64,999
2081,65,985
2081,66,998
2081,67,978
2081,68,990
2081,69,981
2081,70,954
2081,71,959
2081,72,966
2081,73,954
2081,74,941
2081,75,950
2081,76,932
2081,77,929
2081,78,924
2081,79,914
2081,80,899
2081,81,878
2081,82,867
2081,83,842
2081,84,843
2081,85,819
2081,86,790
2081,87,754
2081,88,725
2081,89,706
2081,90,674
2081,91,646
2081,92,612
2081,93,577
2081,94,541
2081,95,508
2081,96,472
2081,97,441
2081,98,408
2081,99,378
2081,100,326
2082,0,1063
2082,1,1063
2082,2,1063
2082,3,1062
2082,4,1063
2082,5,1062
2082,6,1062
2082,7,1062
2082,8,1062
2082,9,1062
2082,10,1062
2082,11,1062
2082,12,1062
2082,13,1062
2082,14,1062
2082,15,1061
2082,16,1061
2082,17,1060
2082,18,1059
2082,19,1059
2082,20,1058
2082,21,1057
2082,22,1056
2082,23,1055
2082,24,1054
2082,25,1054
2082,26,1053
2082,27,1052
2082,28,1052
2082,29,1052
2082,30,1051
2082,31,1051
2082,32,1051
2082,33,1050
2082,34,1050
2082,35,1050
2082,36,1050
2082,37,1050
2082,38,1050
2082,39,1049
2082,40,1049
2082,41,1049
2082,42,1048
2082,43,1048
2082,44,1047
2082,45,1047
2082,46,1046
2082,47,1045
2082,48,1044
2082,49,1043
2082,50,1042
2082,51,1040
2082,52,1038
2082,53,1036
2082,54,1034
2082,55,1031
2082,56,1028
2082,57,1025
2082,58,1022
2082,59,1018
2082,60,1014
2082,61,1013
2082,62,1010
2082,63,986
2082,64,989
2082,65,996
2082,66,982
2082,67,995
2082,68,975
2082,69,986
2082,70,978
2082,71,950
2082,72,955
2082,73,961
2082,74,950
2082,75,936
2082,76,945
2082,77,926
2082,78,922
2082,79,917
2082,80,906
2082,81,890
2082,82,867
2082,83,855
2082,84,828
2082,85,828
2082,86,802
2082,87,770
2082,88,733
2082,89,702
2082,90,680
2082,91,647
2082,92,618
2082,93,585
2082,94,548
2082,95,511
2082,96,478
2082,97,444
2082,98,414
2082,99,382
2082,100,325
2083,0,1063
2083,1,1063
2083,2,1062
2083,3,1062
2083,4,1062
2083,5,1062
2083,6,1062
2083,7,1062
2083,8,1062
2083,9,1062
2083,10,1062
2083,11,1062
2083,12,1062
2083,13,1062
2083,14,1062
2083,15,1061
2083,16,1061
2083,17,1060
2083,18,1059
2083,19,1058
2083,20,1058
2083,21,1057
2083,22,1056
2083,23,1055
2083,24,1054
2083,25,1054
2083,26,1053
2083,27,1052
2083,28,1052
2083,29,1052
2083,30,1051
2083,31,1051
2083,32,1050
2083,33,1051
2083,34,1050
2083,35,1050
2083,36,1050
2083,37,1050
2083,38,1049
2083,39,1049
2083,40,1049
2083,41,1049
2083,42,1048
2083,43,1048
2083,44,1048
2083,45,1047
2083,46,1046
2083,47,1046
2083,48,1045
2083,49,1043
2083,50,1042
2083,51,1041
2083,52,1039
2083,53,1037
2083,54,1034
2083,55,1032
2083,56,1029
2083,57,1026
2083,58,1023
2083,59,1020
2083,60,1016
2083,61,1011
2083,62,1010
2083,63,1007
2083,64,983
2083,65,986
2083,66,993
2083,67,979
2083,68,991
2083,69,971
2083,70,983
2083,71,974
2083,72,946
2083,73,951
2083,74,957
2083,75,945
2083,76,931
2083,77,939
2083,78,920
2083,79,915
2083,80,908
2083,81,896
2083,82,878
2083,83,855
2083,84,841
2083,85,813
2083,86,810
2083,87,782
2083,88,749
2083,89,709
2083,90,675
2083,91,653
2083,92,620
2083,93,590
2083,94,555
2083,95,518
2083,96,481
2083,97,450
2083,98,417
2083,99,388
2083,100,327
2084,0,1063
2084,1,1063
2084,2,1062
2084,3,1062
2084,4,1062
2084,5,1062
2084,6,1062
2084,7,1062
2084,8,1062
2084,9,1062
2084,10,1062
2084,11,1062
2084,12,1062
2084,13,1062
2084,14,1062
2084,15,1061
2084,16,1061
2084,17,1060
2084,18,1059
2084,19,1058
2084,20,1058
2084,21,1057
2084,22,1056
2084,23,1055
2084,24,1054
2084,25,1054
2084,26,1053
2084,27,1052
2084,28,1052
2084,29,1051
2084,30,1051
2084,31,1051
2084,32,1051
2084,33,1050
2084,34,1050
2084,35,1050
2084,36,1050
2084,37,1050
2084,38,1049
2084,39,1049
2084,40,1049
2084,41,1049
2084,42,1049
2084,43,1048
2084,44,1048
2084,45,1047
2084,46,1046
2084,47,1046
2084,48,1045
2084,49,1044
2084,50,1042
2084,51,1041
2084,52,1039
2084,53,1037
2084,54,1035
2084,55,1033
2084,56,1030
2084,57,1027
2084,58,1024
2084,59,1021
2084,60,1017
2084,61,1013
2084,62,1008
2084,63,1007
2084,64,1004
2084,65,980
2084,66,983
2084,67,990
2084,68,976
2084,69,988
2084,70,968
2084,71,979
2084,72,970
2084,73,942
2084,74,946
2084,75,952
2084,76,940
2084,77,925
2084,78,933
2084,79,913
2084,80,907
2084,81,899
2084,82,885
2084,83,866
2084,84,841
2084,85,825
2084,86,795
2084,87,790
2084,88,761
2084,89,724
2084,90,682
2084,91,648
2084,92,625
2084,93,591
2084,94,560
2084,95,524
2084,96,488
2084,97,452
2084,98,422
2084,99,390
2084,100,329
2085,0,1063
2085,1,1063
2085,2,1062
2085,3,1062
2085,4,1062
2085,5,1062
2085,6,1062
2085,7,1062
2085,8,1062
2085,9,1062
2085,10,1062
2085,11,1062
2085,12,1062
2085,13,1062
2085,14,1062
2085,15,1061
2085,16,1061
2085,17,1060
2085,18,1059
2085,19,1058
2085,20,1058
2085,21,1057
2085,22,1056
2085,23,1055
2085,24,1054
2085,25,1054
2085,26,1053
2085,27,1052
2085,28,1052
2085,29,1051
2085,30,1051
2085,31,1051
2085,32,1051
2085,33,1050
2085,34,1050
2085,35,1050
2085,36,1050
2085,37,1050
2085,38,1050
2085,39,1049
2085,40,1049
2085,41,1049
2085,42,1049
2085,43,1048
2085,44,1048
2085,45,1047
2085,46,1047
2085,47,1046
2085,48,1045
2085,49,1044
2085,50,1043
2085,51,1041
2085,52,1040
2085,53,1038
2085,54,1036
2085,55,1034
2085,56,1031
2085,57,1028
2085,58,1025
2085,59,1022
2085,60,1018
2085,61,1014
2085,62,1010
2085,63,1006
2085,64,1004
2085,65,1001
2085,66,977
2085,67,980
