DICOFRE,Freguesia,Concelho,Distrito,Area_ha,Des_Simpli,População,X,Y,Meridian
170341,Vale de Anta,Chaves,Vila Real,1017.74,Vale de Anta,1625,52630.25544,230409.1328,1
170343,Vila Verde da Raia,Chaves,Vila Real,977.31,Vila Verde da Raia,815,59588.2872,235898.4843,1
170344,Vilar de Nantes,Chaves,Vila Real,727.52,Vilar de Nantes,1898,56939.13368,227068.5289,1
170345,Vilarelho da Raia,Chaves,Vila Real,1803.22,Vilarelho da Raia,464,55369.53452,241965.7357,1
170347,Vilas Boas,Chaves,Vila Real,685.65,Vilas Boas,164,50215.47523,221075.6672,1
170348,Vilela Seca,Chaves,Vila Real,1401.49,Vilela Seca,238,55035.00377,239891.3956,1
170349,Vilela do Tâmega,Chaves,Vila Real,960.73,Vilela do Tâmega,353,49291.02282,223705.1028,1
170350,Santa Maria Maior,Chaves,Vila Real,563.16,Santa Maria Maior,11408,54500.88825,230279.2735,1
170353,Planalto de Monforte (União das freguesias de Oucidres e Bobadela),Chaves,Vila Real,1897.93,Planalto de Monforte (Oucidres e Bobadela),260,66523.9204,231002.7077,1
170354,União das freguesias da Madalena e Samaiões,Chaves,Vila Real,1399.08,Madalena e Samaiões,2416,55951.01479,227718.6947,1
170355,União das freguesias das Eiras, São Julião de Montenegro e Cela,Chaves,Vila Real,2278.5,Eiras, São Julião de Montenegro e Cela,850,61115.31951,227589.5656,1
170356,União das freguesias de Calvão e Soutelinho da Raia,Chaves,Vila Real,2836.49,Calvão e Soutelinho da Raia,431,47703.42255,237451.1754,1
170357,União das freguesias de Loivos e Póvoa de Agrações,Chaves,Vila Real,1901.35,Loivos e Póvoa de Agrações,586,52344.16272,216862.957,1
170358,União das freguesias de Santa Cruz/Trindade e Sanjurge,Chaves,Vila Real,1338.48,Santa Cruz/Trindade e Sanjurge,3381,52670.88775,233652.1802,1
170359,União das freguesias de Soutelo e Seara Velha,Chaves,Vila Real,1811.97,Soutelo e Seara Velha,461,48737.3907,232512.5398,1
170360,União das freguesias de Travancas e Roriz,Chaves,Vila Real,2186.48,Travancas e Roriz,454,70056.72281,240042.9995,1
170361,Vidago (União das freguesias de Vidago, Arcossó, Selhariz e Vilarinho das Paranheiras),Chaves,Vila Real,2456.98,Vidago, Arcossó, Selhariz, Vilarinho Paranheiras,1728,46710.75864,219814.3715,1
170401,Barqueiros,Mesão Frio,Vila Real,465.5,Barqueiros,537,19466.48921,162799.2683,0
170402,Cidadelhe,Mesão Frio,Vila Real,258.91,Cidadelhe,131,24177.13694,166895.4223,0
170403,Oliveira,Mesão Frio,Vila Real,343.85,Oliveira,349,25299.84221,166951.6373,1
170407,Vila Marim,Mesão Frio,Vila Real,855.44,Vila Marim,915,22498.8377,167435.0191,0
170408,Mesão Frio (Santo André),Mesão Frio,Vila Real,741.17,Mesão Frio (Santo André),1615,20711.91846,166012.7988,0
170501,Atei,Mondim de Basto,Vila Real,2467.6,Atei,1144,18002.83465,198074.5453,0
170502,Bilhó,Mondim de Basto,Vila Real,2656.83,Bilhó,429,24518.15526,193452.5965,0
170505,São Cristóvão de Mondim de Basto,Mondim de Basto,Vila Real,1597.03,São Cristóvão de Mondim de Basto,2971,15429.24522,192583.3552,0
170508,Vilar de Ferreiros,Mondim de Basto,Vila Real,2789.02,Vilar de Ferreiros,888,19894.92511,192906.2614,0
170509,União das freguesias de Campanhó e Paradança,Mondim de Basto,Vila Real,3003.3,Campanhó e Paradança,600,16622.564,186758.4701,0
170510,União das freguesias de Ermelo e Pardelhas,Mondim de Basto,Vila Real,4693.74,Ermelo e Pardelhas,378,21935.82268,187205.666,0
170601,Cabril,Montalegre,Vila Real,7656.38,Cabril,512,7643.140725,230379.2178,0
170603,Cervos,Montalegre,Vila Real,3294.57,Cervos,227,37294.18935,231677.1313,1
170604,Chã,Montalegre,Vila Real,5097.53,Chã,701,30220.04471,234923.2954,1
170607,Covelo do Gerês,Montalegre,Vila Real,1075.68,Covelo do Gerês,166,12514.4687,228730.3033,0
170609,Ferral,Montalegre,Vila Real,1528.05,Ferral,293,12593.05185,225223.737,0
170612,Gralhas,Montalegre,Vila Real,2159.47,Gralhas,186,35060.16647,243434.0659,1
170616,Morgade,Montalegre,Vila Real,2114.9,Morgade,195,33276.42661,230275.6038,1
170618,Negrões,Montalegre,Vila Real,2060.92,Negrões,132,28894.62148,229588.8562,1
170619,Outeiro,Montalegre,Vila Real,5231.54,Outeiro,143,12526.26524,236913.1822,0
170623,Pitões das Junias,Montalegre,Vila Real,3349.39,Pitões das Junias,151,14960.47164,242426.1014,0
170625,Reigoso,Montalegre,Vila Real,1723.33,Reigoso,130,16415.19238,228029.5411,0
170626,Salto,Montalegre,Vila Real,7854.89,Salto,1263,16423.93453,217764.2897,0
170627,Santo André,Montalegre,Vila Real,1896.44,Santo André,149,37693.52492,245632.0024,1
170629,Sarraquinhos,Montalegre,Vila Real,3349.46,Sarraquinhos,300,39493.45833,236394.2071,1
170631,Solveira,Montalegre,Vila Real,1233.6,Solveira,150,38261.84651,240989.4328,1
170632,Tourém,Montalegre,Vila Real,1703.39,Tourém,110,19313.42549,247050.7183,0
170635,Vila da Ponte,Montalegre,Vila Real,1066.99,Vila da Ponte,167,19628.96476,228428.8896,0
170636,União das freguesias de Cambeses do Rio, Donões e Mourilhe,Montalegre,Vila Real,4530.22,Cambeses do Rio, Donões e Mourilhe,273,24578.52454,240463.6758,0
170637,União das freguesias de Meixedo e Padornelos,Montalegre,Vila Real,3575.78,Meixedo e Padornelos,265,32350.56094,242102.6432,1
170638,União das freguesias de Montalegre e Padroso,Montalegre,Vila Real,3214.5,Montalegre e Padroso,1772,28692.51044,241590.6979,1
170639,União das freguesias de Paradela, Contim e Fiães,Montalegre,Vila Real,3085.86,Paradela, Contim e Fiães,245,17522.00631,233347.871,0
170640,União das freguesias de Sezelhe e Covelães,Montalegre,Vila Real,3294.14,Sezelhe e Covelães,229,19230.65961,239175.2701,0
170641,União das freguesias de Venda Nova e Pondras,Montalegre,Vila Real,1913.33,Venda Nova e Pondras,344,16426.71994,224005.4217,0
170909,União das freguesias de Ribeira de Pena (Salvador) e Santo Aleixo de Além-Tâmega,Ribeira de Pena,Vila Real,5284.8,Salvador e Santo Aleixo de Além-Tâmega,2608,26257.52512,205308.2178,1
171001,Celeirós,Sabrosa,Vila Real,525.04,Celeirós,201,48650.88503,174599.1847,1
171002,Covas do Douro,Sabrosa,Vila Real,1967.88,Covas do Douro,363,45369.96371,167749.0196,1
171004,Gouvinhas,Sabrosa,Vila Real,1466.34,Gouvinhas,220,42207.03451,168639.1389,1
171005,Parada de Pinhão,Sabrosa,Vila Real,572.17,Parada de Pinhão,257,44909.77,185508.7292,1
171007,Paços,Sabrosa,Vila Real,1708.81,Paços,676,44580.59959,174469.7988,1
171009,Sabrosa,Sabrosa,Vila Real,868.4,Sabrosa,1130,47425.98034,177871.3088,1
171011,São Lourenço de Ribapinhão,Sabrosa,Vila Real,1202.57,São Lourenço de Ribapinhão,318,45012.06951,182727.869,1
171013,Souto Maior,Sabrosa,Vila Real,918.31,Souto Maior,439,46009.83897,180155.0564,1
171014,Torre do Pinhão,Sabrosa,Vila Real,1461.03,Torre do Pinhão,296,42759.00636,190636.0265,1
171015,Vilarinho de São Romão,Sabrosa,Vila Real,620.18,Vilarinho de São Romão,237,47241.67394,175640.0855,1
171016,União das freguesias de Provesende, Gouvães do Douro e São Cristóvão do Douro,Sabrosa,Vila Real,1836.7,Provesende, Gouvães Douro, S. Cristóvão Douro,463,47653.29861,171446.6127,1
171017,União das freguesias de São Martinho de Antas e Paradela de Guiães,Sabrosa,Vila Real,2545.02,São Martinho de Antas e Paradela de Guiães,948,42241.4559,175671.8202,1
171101,Alvações do Corgo,Santa Marta de Penaguião,Vila Real,434.36,Alvações do Corgo,405,31731.205,169764.4401,1
171102,Cumieira,Santa Marta de Penaguião,Vila Real,1106.94,Cumieira,1006,30736.41983,175507.0187,1
171103,Fontes,Santa Marta de Penaguião,Vila Real,1567.11,Fontes,662,24166.67496,174608.224,0
171106,Medrões,Santa Marta de Penaguião,Vila Real,514.55,Medrões,433,26223.33393,171146.0237,1
171110,Sever,Santa Marta de Penaguião,Vila Real,616.83,Sever,581,29269.69754,173024.3608,1
171111,União das freguesias de Lobrigos (São Miguel e São João Baptista) e Sanhoane,Santa Marta de Penaguião,Vila Real,1471.42,Lobrigos (S. Miguel e S. João Baptista) e Sanhoane,2493,29415.08247,169985.2428,1
171235,Tinhela e Alvarelhos,Valpaços,Vila Real,2822.43,Tinhela e Alvarelhos,261,67454.57111,227395.5348,1
171236,Valpaços e Sanfins,Valpaços,Vila Real,3915.42,Valpaços e Sanfins,4660,69054.88618,214909.0978,1
171302,Alfarela de Jales,Vila Pouca de Aguiar,Vila Real,1375.15,Alfarela de Jales,357,48091.26185,198222.0102,1
171303,Bornes de Aguiar,Vila Pouca de Aguiar,Vila Real,4543.04,Bornes de Aguiar,1933,46446.75698,207506.5385,1
171304,Bragado,Vila Pouca de Aguiar,Vila Real,2612.6,Bragado,446,40674.42459,213501.2452,1
171305,Capeludos,Vila Pouca de Aguiar,Vila Real,2141.66,Capeludos,363,41981.06085,216609.7956,1
171310,Soutelo de Aguiar,Vila Pouca de Aguiar,Vila Real,1736.64,Soutelo de Aguiar,602,39963.70277,200611.179,1
171311,Telões,Vila Pouca de Aguiar,Vila Real,4521.78,Telões,1328,37627.93856,196355.8881,1
171312,Tresminas,Vila Pouca de Aguiar,Vila Real,5592.31,Tresminas,341,51003.44963,202254.1866,1
171313,Valoura,Vila Pouca de Aguiar,Vila Real,1491.38,Valoura,295,49522.96364,213743.1431,1
171314,Vila Pouca de Aguiar,Vila Pouca de Aguiar,Vila Real,2290.62,Vila Pouca de Aguiar,3118,42002.42192,203786.3286,1
171315,Vreia de Bornes,Vila Pouca de Aguiar,Vila Real,1773.12,Vreia de Bornes,567,47362.45807,210834.9107,1
171316,Vreia de Jales,Vila Pouca de Aguiar,Vila Real,4727.83,Vreia de Jales,852,44287.96872,197360.4059,1
171317,Sabroso de Aguiar,Vila Pouca de Aguiar,Vila Real,876.99,Sabroso de Aguiar,548,45083.49899,212356.1666,1
171319,Alvão,Vila Pouca de Aguiar,Vila Real,5306.63,Alvão,774,34761.50206,202921.2089,1
171320,União das freguesias de Pensalvos e Parada de Monteiros,Vila Pouca de Aguiar,Vila Real,4716.85,Pensalvos e Parada de Monteiros,288,37041.70366,209694.6403,1
171401,Abaças,Vila Real,Vila Real,1887.11,Abaças,836,37268.50972,172604.5265,1
171403,Andrães,Vila Real,Vila Real,2047.49,Andrães,1373,38182.88136,176238.6133,1
171404,Arroios,Vila Real,Vila Real,289.15,Arroios,1059,35126.74551,179993.1558,1
171406,Campeã,Vila Real,Vila Real,2404.79,Campeã,1226,20716.19109,179617.0868,0
171409,Folhadela,Vila Real,Vila Real,1605.66,Folhadela,2163,33719.15328,177442.6996,1
171410,Guiães,Vila Real,Vila Real,857.13,Guiães,384,39807.9669,170343.3321,1
171414,Lordelo,Vila Real,Vila Real,516.31,Lordelo,3227,30962.41632,182962.5483,1
171415,Mateus,Vila Real,Vila Real,413.9,Mateus,3539,35227.11319,181496.8042,1
171416,Mondrões,Vila Real,Vila Real,1103.76,Mondrões,948,28169.47452,180738.2261,1
171420,Parada de Cunhos,Vila Real,Vila Real,704.05,Parada de Cunhos,1724,30611.63284,179044.4885,1
171426,Torgueda,Vila Real,Vila Real,1443.37,Torgueda,1234,26625.24005,177792.6985,1
171429,Vila Marim,Vila Real,Vila Real,2321.3,Vila Marim,1517,28034.9021,184866.0626,1
171431,União das freguesias de Adoufe e Vilarinho de Samardã,Vila Real,Vila Real,3775.87,Adoufe e Vilarinho de Samardã,2658,34210.64282,189690.1696,1
171432,União das freguesias de Borbela e Lamas de Olo,Vila Real,Vila Real,4127.6,Borbela e Lamas de Olo,2890,29996.4079,188991.1118,1
171433,União das freguesias de Constantim e Vale de Nogueiras,Vila Real,Vila Real,2600.75,Constantim e Vale de Nogueiras,1730,39343.86723,180264.9705,1
171434,União das freguesias de Mouçós e Lamares,Vila Real,Vila Real,3223.6,Mouçós e Lamares,3182,38811.40684,184076.0633,1
171435,União das freguesias de Nogueira e Ermida,Vila Real,Vila Real,1195.72,Nogueira e Ermida,759,33065.6508,173239.1348,1
171436,União das freguesias de Pena, Quintã e Vila Cova,Vila Real,Vila Real,2498.13,Pena, Quintã e Vila Cova,713,24434.44571,182115.346,0
171437,União das freguesias de São Tomé do Castelo e Justes,Vila Real,Vila Real,4155.52,São Tomé do Castelo e Justes,1066,39351.90049,188609.3719,1
171438,Vila Real,Vila Real,Vila Real,709.07,Vila Real,17343,32921.80456,181566.2896,1
180101,Aldeias,Armamar,Viseu,519.13,Aldeias,307,35190.45073,160983.7527,1
180104,Cimbres,Armamar,Viseu,607.33,Cimbres,270,36241.76915,153490.6579,1
180106,Folgosa,Armamar,Viseu,480.32,Folgosa,334,38256.64563,164279.258,1
180107,Fontelo,Armamar,Viseu,751.97,Fontelo,602,33796.88812,161876.0844,1
180109,Queimada,Armamar,Viseu,425.92,Queimada,291,33616.31752,158438.8128,1
180110,Queimadela,Armamar,Viseu,248.2,Queimadela,208,32474.91506,157607.5646,1
180111,Santa Cruz,Armamar,Viseu,788.2,Santa Cruz,173,38166.97242,154322.5494,1
180114,São Cosmado,Armamar,Viseu,1395.36,São Cosmado,514,41374.70882,153593.4182,1
180115,São Martinho das Chãs,Armamar,Viseu,966.78,São Martinho das Chãs,478,39577.94649,155319.9635,1
180118,Vacalar,Armamar,Viseu,603.84,Vacalar,172,37043.57155,162431.3228,1
180120,Armamar,Armamar,Viseu,1675.46,Armamar,1510,38271.99712,159667.6746,1
180121,União das freguesias de Aricera e Goujoim,Armamar,Viseu,1064.94,Aricera e Goujoim,185,41368.02593,158192.037,1
180122,União das freguesias de São Romão e Santiago,Armamar,Viseu,693.32,São Romão e Santiago,224,36069.84773,157152.1027,1
180123,União das freguesias de Vila Seca e Santo Adrião,Armamar,Viseu,1502.95,Vila Seca e Santo Adrião,410,40330.57171,163174.1071,1
180201,Beijós,Carregal do Sal,Viseu,1252.5,Beijós,814,15107.3266,93637.93591,0
180202,Cabanas de Viriato,Carregal do Sal,Viseu,2146.94,Cabanas de Viriato,1457,13373.66233,90123.45165,0
180204,Oliveira do Conde,Carregal do Sal,Viseu,3524.14,Oliveira do Conde,2798,14968.53395,86276.72652,0
180206,Parada,Carregal do Sal,Viseu,1166.49,Parada,744,7981.171673,81381.16426,0
180208,Carregal do Sal,Carregal do Sal,Viseu,3599.15,Carregal do Sal,3225,9491.416188,84660.96474,0
180301,Almofala,Castro Daire,Viseu,1859.59,Almofala,222,29416.04467,143203.0139,1
180303,Cabril,Castro Daire,Viseu,2201.69,Cabril,335,3466.740038,143651.4857,0
180304,Castro Daire,Castro Daire,Viseu,3252.82,Castro Daire,4557,18605.33547,138400.5662,0
180305,Cujó,Castro Daire,Viseu,845.97,Cujó,245,25249.42535,141568.8051,1
180309,Gosende,Castro Daire,Viseu,2045.81,Gosende,368,17631.1371,147844.6212,0
180312,Mões,Castro Daire,Viseu,4414.82,Mões,1691,20673.96693,132767.8006,0
180313,Moledo,Castro Daire,Viseu,4699.35,Moledo,1049,21434.81413,128039.2604,0
180314,Monteiras,Castro Daire,Viseu,2113.33,Monteiras,404,22064.34976,142874.7068,0
180317,Pepim,Castro Daire,Viseu,1193.46,Pepim,245,14210.73251,134757.6719,0
180319,Pinheiro,Castro Daire,Viseu,1959.57,Pinheiro,669,12441.80725,141405.1136,0
180322,São Joaninho,Castro Daire,Viseu,805.7,São Joaninho,348,23059.92804,138824.3849,0
180323,União das freguesias de Mamouros, Alva e Ribolhos,Castro Daire,Viseu,2365.17,Mamouros, Alva e Ribolhos,1188,14989.14126,131639.881,0
180324,União das freguesias de Mezio e Moura Morta,Castro Daire,Viseu,2265.15,Mezio e Moura Morta,532,19529.29567,144894.1076,0
180325,União das freguesias de Parada de Ester e Ester,Castro Daire,Viseu,4024.75,Parada de Ester e Ester,744,7687.327157,141563.9317,0
180326,União das freguesias de Picão e Ermida,Castro Daire,Viseu,1595.01,Picão e Ermida,415,15387.02329,141991.0698,0
180327,União das freguesias de Reriz e Gafanhão,Castro Daire,Viseu,2261.94,Reriz e Gafanhão,724,11200.7137,136531.5277,0
180403,Cinfães,Cinfães,Viseu,2542.46,Cinfães,3080,3565.673279,154153.2311,0
180404,Espadanedo,Cinfães,Viseu,530.4,Espadanedo,1161,-5782.390447,157231.1763,0
180405,Ferreiros de Tendais,Cinfães,Viseu,1599.57,Ferreiros de Tendais,540,8325.230982,152667.6434,0
180406,Fornelos,Cinfães,Viseu,1008.06,Fornelos,590,-5914.4775,150893.1751,0
180408,Moimenta,Cinfães,Viseu,653.58,Moimenta,356,-5096.039051,153679.8555,0
180409,Nespereira,Cinfães,Viseu,3599.22,Nespereira,1695,-1488.171731,148793.2669,0
180410,Oliveira do Douro,Cinfães,Viseu,1412.79,Oliveira do Douro,1257,7286.242701,156568.6885,0
180412,Santiago de Piães,Cinfães,Viseu,1759.15,Santiago de Piães,1607,-2301.618559,153942.8719,0
180413,São Cristóvão de Nogueira,Cinfães,Viseu,1815.38,São Cristóvão de Nogueira,1638,837.9332612,154876.9309,0
180414,Souselo,Cinfães,Viseu,917.32,Souselo,2839,-8124.150379,155031.3962,0
180415,Tarouquela,Cinfães,Viseu,664.49,Tarouquela,1041,-4279.883352,156148.5471,0
180416,Tendais,Cinfães,Viseu,3177.17,Tendais,697,6328.784851,149096.8262,0
180417,Travanca,Cinfães,Viseu,497.47,Travanca,712,-7632.582894,152099.9943,0
180418,União das freguesias de Alhões, Bustelo, Gralheira e Ramires,Cinfães,Viseu,3751.7,Alhões, Bustelo, Gralheira e Ramires,517,11470.75813,148221.8286,0
180502,Avões,Lamego,Viseu,487.09,Avões,502,24619.1055,160856.7631,0
180504,Britiande,Lamego,Viseu,479.64,Britiande,792,28999.04543,154685.83,1
180505,Cambres,Lamego,Viseu,1127.98,Cambres,1592,27974.50298,163455.8722,1
180507,Ferreirim,Lamego,Viseu,552.87,Ferreirim,898,29813.96547,153059.796,1
180508,Ferreiros de Avões,Lamego,Viseu,264.86,Ferreiros de Avões,426,26496.44785,160924.1194,1
180509,Figueira,Lamego,Viseu,455.22,Figueira,279,31352.9471,159425.6285,1
180510,Lalim,Lamego,Viseu,721.76,Lalim,659,26883.11977,151879.1185,1
180511,Lazarim,Lamego,Viseu,1653.84,Lazarim,407,23526.65804,149513.7734,0
180516,Penajóia,Lamego,Viseu,1012.75,Penajóia,804,23501.87708,163796.2276,0
180517,Penude,Lamego,Viseu,1281.7,Penude,1406,23090.37421,156805.4399,0
180519,Samodães,Lamego,Viseu,308.67,Samodães,172,25746.45599,163389.8366,1
180520,Sande,Lamego,Viseu,312.87,Sande,811,29247.48449,161901.0965,1
180523,Várzea de Abrunhais,Lamego,Viseu,584.88,Várzea de Abrunhais,329,30719.41483,156745.889,1
180524,Vila Nova de Souto d'El-Rei,Lamego,Viseu,878.86,Vila Nova de Souto d'El-Rei,728,25163.75802,155607.9745,1
180525,Lamego (Almacave e Sé),Lamego,Viseu,2019.78,Lamego (Almacave e Sé),12071,27669.59575,158801.7562,1
180526,União das freguesias de Bigorne, Magueija e Pretarouca,Lamego,Viseu,2014.28,Bigorne, Magueija e Pretarouca,575,20962.3926,151691.7287,0
180527,União das freguesias de Cepões, Meijinhos e Melcões,Lamego,Viseu,1095.91,Cepões, Meijinhos e Melcões,970,26355.2086,154275.9237,1
180528,União das freguesias de Parada do Bispo e Valdigem,Lamego,Viseu,1289.14,Parada do Bispo e Valdigem,891,31508.18981,162780.4425,1
180601,Abrunhosa-a-Velha,Mangualde,Viseu,1729.94,Abrunhosa-a-Velha,440,42894.66175,101130.3436,1
180602,Alcafache,Mangualde,Viseu,1287.81,Alcafache,811,23026.94276,102942.9224,0
180605,Cunha Baixa,Mangualde,Viseu,1551.7,Cunha Baixa,801,32603.2419,98576.86101,1
180606,Espinho,Mangualde,Viseu,1455.25,Espinho,951,28935.07106,99394.95988,1
180607,Fornos de Maceira Dão,Mangualde,Viseu,1624.58,Fornos de Maceira Dão,1308,26853.41526,105007.1428,1
180608,Freixiosa,Mangualde,Viseu,731.9,Freixiosa,234,38573.44835,104748.1655,1
180614,Quintela de Azurara,Mangualde,Viseu,959.33,Quintela de Azurara,506,35385.2829,105989.5132,1
180616,São João da Fresta,Mangualde,Viseu,740.91,São João da Fresta,169,46596.06684,107810.8413,1
180619,União das freguesias de Mangualde, Mesquitela e Cunha Alta,Mangualde,Viseu,4624.94,Mangualde, Mesquitela e Cunha Alta,9858,31966.23709,104283.4065,1
180620,União das freguesias de Moimenta de Maceira Dão e Lobelhe do Mato,Mangualde,Viseu,714.72,Moimenta de Maceira Dão e Lobelhe do Mato,727,26023.77097,101093.3225,1
180621,União das freguesias de Santiago de Cassurrães e Póvoa de Cervães,Mangualde,Viseu,3002.81,Santiago de Cassurrães e Póvoa de Cervães,1218,37002.26174,100291.5803,1
180622,União das freguesias de Tavares (Chãs, Várzea e Travanca),Mangualde,Viseu,3501.67,Tavares (Chãs, Várzea e Travanca),1280,43431.09429,105116.6365,1
